0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342
0,15.27,11.529,13.711,9.5,5.835,12.127,25.139,33.852,21.797,7.294,3.646,19.167,14.384,13.195,25.756,22.066,7.858,24.995,4.487,14.906,4.306,40.715,17.48,4.578,26.693,4.578,4.578,4.159,2.758,10.322,14.326,6.72,17.156,14.456,9.078,8.153,9.099,20.667,12.499,5.82,10.591,22.766,4.578,4.578,26.171,24.35,4.103,4.578,15.667,1.728,25.356,14.704,12.393,7.692,12.884,4.578,7.294,14.8,17.161,4.066,19.454,21.352,22.184,6.371,14.431,16.322,4.578,24.435,4.578,12.404,6.799,14.906,4.578,12.752,1.558,14.456,37.6,23.03,19.799,13.609,4.578,4.578,943.055,16.463,12.647,4.578,3.374,11.155,14.852,3.764,10.471,2.614,12.752,5.041,7.578,4.578,7.586,41.894,10.471,21.005,14.691,24.126,33.438,18.52,13.504,21.277,14.873,2.758,26.823,6.12,17.07,15.094,21.015,5.15,9.303,26.787,4.959,23.835,14.43,12.752,7.597,8.984,21.304,16.552,33.824,3.586,7.346,1.926,12.87,11.245,9.809,10.735,13.711,0,5.281,14.311,7.161,2.423,4.306,13.571,17.249,14.481,11.474,4.868,16.488,7.597,20.27,2.725,19.388,12.847,10.989,9.865,10.393,716.292,9.865,14.024,9.979,9.865,4.552,2.725,9.05,5.977,12.777,9.865,12.228,14.024,11.761,13.926,11.676,11.676,476.67,11.978,10.13,5.076,8.996,10.57,14.024,10.682,9.865,4.853,11.497,5.942,5.388,5.402,4.778,14.899,11.676,11.362,7.239,11.823,852.394,10.429,7.668,4.925,7.015,11.075,9.495,9.495,4.853,9.865,8.719,9.865,7.148,8.879,7.148,7.63,10.713,8.935,10.676,6.1,12.496,14.289,9.865,12.023,4.552,9.57,7.743,5.388,9.834,5.106,8.953,8.837,12.777,8.006,10.13,9.729,9.865,5.498,15.837,9.344,9.865,4.552,9.028,10.413,6.86,12.257,10.632,8.869,9.865,14.289,6.481,8.767,9.865,476.67,9.865,476.67,9.152,9.865,5.388,8.953,11.836,16.861,7.354,5.388,15.661,9.067,11.836,11.138,4.879,9.865,13.105,7.924,8.539,5.487,13.505,11.834,7.597,5.923,4.552,4.552,10.523,7.597,10.336,9.865,8.027,16.013,4.552,8.935,11.202,9.865,11.013,8.996,8.657,10.472,7.597,5.921,9.865,11.286,7.818,17.69,25.562,36.103,89.803,17.517,16.49,18.495,32.462,15.537,18.241,19.417,15.693,27.691,19.989,18.514,35.087,17.157,32.359,17.69,17.206,17.69,18.138,18.353,24.775,52.126,18.508,17.312,28.393,18.384,23.088,17.517,23.438,17.613,22.588,17.329,22.333,25.76,26.839,23.116,911.832,15.98,17.69,27.98,13.632,20.104,18.563,30.56,16.159,29.564,20.311,886.336,32.621,17.838
15.311,0,17.389,4.73,19.462,15.283,8.959,7.175,10.679,9.306,16.005,11.335,3.828,6.712,14.972,9.035,6.735,19.358,8.59,9.518,3.42,9.463,23.784,3.96,9.461,6.626,9.461,9.461,9.976,13.635,17.554,12.599,15.224,1.716,5.751,19.04,17.402,12.746,5.659,3.256,9.22,21.732,8.375,9.461,9.461,7.127,9.198,9.867,9.461,1.271,11.423,7.392,3.048,6.14,17.654,3.899,9.461,16.005,3.77,5.884,10.374,28.247,6.808,6.315,14.727,3.915,5.271,9.461,7.225,9.461,2.62,6.036,3.42,9.461,11.34,14.514,5.751,20.669,8.117,4.212,5.912,9.461,9.461,946.778,2.151,3.225,9.461,10.714,8.562,5.289,10.135,21.611,13.201,11.34,16.259,15.299,9.461,17.548,50.687,21.611,11.521,1.921,14.642,10.76,3.441,6.634,6.733,1.46,13.635,7.472,18.53,14.289,6.193,11.532,17.559,18.637,8.434,10.152,8.827,4.998,11.34,10.984,16.402,7.084,4.443,10.338,16.006,10.32,12.734,3.885,20.499,9.629,17.867,4.73,15.311,17.69,2.277,12.983,13.359,9.463,2.72,2.241,3.964,3.825,10.97,16.202,10.984,25.421,11.89,19.443,10.066,5.728,10.926,17.262,714.328,10.926,17.55,16.139,10.926,10.571,11.89,11.837,14.332,16.926,10.926,13.043,17.55,8.98,11.145,14.445,14.445,474.705,11.641,11.191,15.062,15.348,10.926,17.55,13.665,10.926,14.578,16.704,15.191,15.547,15.058,14.026,18.581,14.445,12.919,11.616,13.38,850.43,13.926,16.916,14.174,12.858,12.632,18.744,18.744,14.578,10.926,17.968,10.926,16.397,18.127,16.397,16.879,14.406,10.111,16.897,12.967,14.445,17.907,10.926,14.185,10.571,11.845,10.757,15.547,9.337,14.355,18.202,18.086,16.926,17.255,11.191,11.286,10.926,14.747,8.016,5.589,10.926,10.571,14.869,18.768,12.066,12.642,5.371,14.974,10.926,17.907,13.12,13.973,10.926,474.705,10.926,474.705,15.362,10.926,15.547,15.007,17.227,14.08,12.56,15.547,7.841,14.273,17.227,5.809,14.363,10.926,16.07,9.974,11.52,10.74,10.725,14.517,10.984,15.172,10.571,10.571,14.215,10.984,5.096,10.926,13.233,8.192,10.571,10.111,13.57,10.926,19.142,15.348,17.905,14.164,10.984,15.17,10.926,14.673,13.025,14.909,7.567,34.667,107.234,14.736,10.104,18.221,15.531,14.616,15.46,11.597,14.502,17.265,12.331,10.694,18.156,16.87,15.428,14.909,9.385,14.909,10.318,15.572,8.671,26.188,15.727,14.531,14.655,15.603,8.08,14.736,23.165,17.339,7.579,14.548,9.609,7.956,7.487,8.108,909.868,13.199,14.909,11.048,8.57,12.51,15.782,13.629,14.822,15.551,12.49,884.372,15.69,15.057
11.502,18.001,0,14.607,3.1,6.838,11.173,24.174,32.887,20.831,3.75,8.907,19.977,13.419,6.539,24.79,24.485,4.543,24.03,12.106,15.803,10.945,39.75,18.29,11.533,25.728,11.533,11.533,11.779,10.668,1.654,10.798,4.408,19.888,13.491,2.846,18.164,7.877,23.399,17.274,9.909,5.469,21.801,11.533,11.533,25.206,23.385,10.742,11.533,18.886,10.132,24.391,17.144,20.185,3.486,14.941,11.533,3.75,15.696,16.196,11.644,11.984,24.572,21.219,6.594,15.328,15.357,11.533,23.47,11.533,15.645,11.497,15.803,11.533,11.8,10.194,13.491,36.635,22.065,20.609,12.644,11.533,11.533,930.514,19.682,15.379,11.533,9.572,10.201,13.887,10.001,5.348,11.471,11.8,8.075,4.056,11.533,4.049,34.424,5.348,20.04,17.911,23.161,32.473,19.423,12.538,24.496,17.604,10.668,25.858,6.148,25.653,14.129,20.05,6.883,2.737,25.822,11.212,29.158,13.465,11.8,22.348,2.623,20.339,15.587,32.859,8.849,13.661,12.9,15.434,4.236,8.909,1.966,14.607,11.502,8.253,17.648,9.205,12.216,10.945,16.79,19.981,15.377,17.87,11.506,27.566,22.348,30.866,12.685,29.984,21.431,19.573,22.291,19.028,715.177,22.291,28.914,18.613,22.291,13.541,12.685,23.202,14.612,28.291,22.291,24.407,28.914,20.344,22.509,25.809,25.809,475.555,23.005,22.556,15.21,17.63,22.291,28.914,25.03,22.291,14.859,19.961,15.953,15.394,15.535,14.788,29.945,25.809,24.283,17.249,24.744,851.279,20.439,17.29,14.936,17.026,23.997,22.516,22.516,14.859,22.291,17.78,22.291,17.159,18.889,17.159,17.641,20.724,21.476,19.31,14.735,25.809,29.272,22.291,25.549,13.541,23.21,17.754,15.394,20.701,15.117,18.964,19.925,28.291,18.017,22.556,22.65,22.291,15.509,24.42,19.199,22.291,13.541,17.663,19.048,16.87,24.007,19.216,17.504,22.291,29.272,15.116,18.778,22.291,475.555,22.291,475.555,17.787,22.291,15.394,17.588,20.471,25.444,17.365,15.394,24.245,19.077,20.471,19.721,14.643,22.291,27.435,21.338,22.884,22.105,22.089,25.881,22.348,15.934,13.541,13.541,20.534,22.348,18.92,22.291,18.038,24.596,13.541,21.476,24.935,22.291,21.609,17.63,18.668,20.483,22.348,15.932,22.291,26.037,17.829,26.274,25.331,46.031,100.399,26.101,25.074,29.585,31.497,25.98,26.825,28.001,25.867,36.275,28.572,27.098,34.122,28.235,31.394,26.274,25.789,26.274,26.722,26.937,29.002,51.011,27.091,25.895,36.976,26.968,28.412,26.101,34.529,28.704,27.911,25.912,30.917,24.795,25.874,28.439,910.717,24.564,26.274,27.015,22.216,28.688,27.146,29.595,26.187,41.137,28.894,885.221,31.656,26.422
14.39,3.828,14.816,0,16.889,12.71,6.387,8.525,17.027,9.251,13.433,12.776,5.456,3.65,12.399,9.141,8.355,16.785,8.696,8.339,1.195,9.55,23.89,3.769,9.547,10.078,9.547,9.547,8.797,12.713,14.982,9.537,12.652,5.714,3.197,16.468,16.48,10.173,9.67,3.343,8.909,19.16,10.221,9.547,9.547,9.556,11.805,9.953,9.547,4.965,13.919,8.742,1.341,6.226,15.082,2.377,9.547,13.433,1.089,2.822,9.195,25.675,11.205,6.421,12.154,0.72,2.209,9.547,7.821,9.547,2.587,4.857,1.195,9.547,8.279,13.592,3.197,20.775,7.794,6.088,3.339,9.547,9.547,944.205,5.761,2.278,9.547,9.535,5.99,3.842,11.553,19.039,12.279,8.279,13.687,12.726,9.547,14.975,48.115,19.039,8.46,3.989,11.581,16.613,4.808,5.887,11.13,3.431,12.713,10.209,15.957,13.368,3.131,8.47,14.987,16.065,10.172,10.238,13.005,2.699,8.279,10.063,13.83,7.19,1.963,16.999,14.46,9.399,11.813,3.149,17.927,8.582,15.294,0,14.39,15.118,1.845,10.411,12.438,9.55,2.869,4.363,0.77,3.911,10.048,15.281,10.063,24.5,10.969,18.522,9.145,7.287,10.005,16.341,711.266,10.005,16.629,15.217,10.005,9.65,10.969,10.916,13.411,16.005,10.005,12.122,16.629,8.058,10.223,13.524,13.524,471.644,10.72,10.27,14.141,14.427,10.005,16.629,12.744,10.005,13.657,15.783,14.269,14.626,14.137,13.105,17.66,13.524,11.998,10.695,12.459,847.368,13.005,15.995,13.253,11.936,11.711,17.823,17.823,13.657,10.005,17.047,10.005,15.476,17.206,15.476,15.958,13.485,9.19,15.975,12.046,13.524,16.986,10.005,13.263,9.65,10.924,9.836,14.626,8.416,13.434,17.28,17.164,16.005,16.333,10.27,10.364,10.005,13.826,8.103,6.914,10.005,9.65,13.948,17.847,11.145,11.721,6.93,14.053,10.005,16.986,12.199,13.052,10.005,471.644,10.005,471.644,14.441,10.005,14.626,14.086,16.306,13.159,11.639,14.626,7.927,13.352,16.306,7.436,13.442,10.005,15.149,9.053,10.599,9.819,9.803,13.596,10.063,14.251,9.65,9.65,13.294,10.063,6.634,10.005,12.312,8.279,9.65,9.19,12.649,10.005,18.22,14.427,16.984,13.243,10.063,14.249,10.005,13.752,12.104,13.988,12.601,33.746,106.313,13.815,12.788,17.3,15.637,13.694,14.539,11.683,13.581,20.036,12.417,10.78,18.262,15.949,15.534,13.988,9.472,13.988,10.404,14.651,12.849,26.294,14.805,13.609,20.737,14.682,12.258,13.815,22.243,16.418,11.758,13.626,14.678,9.145,10.224,12.286,906.806,12.278,13.988,11.155,8.656,12.596,14.861,13.735,13.901,25.277,12.576,881.31,15.796,14.136
8.573,18.8,3.663,15.406,0,3.839,11.961,24.973,33.685,21.63,2.988,5.908,20.775,14.218,8.304,25.589,25.283,1.544,24.828,8.504,16.601,7.945,40.549,19.089,8.217,26.526,8.217,8.217,7.743,7.669,2.456,12.011,3.24,20.686,14.289,1.565,15.235,9.09,24.198,18.072,8.535,3.867,22.599,8.217,8.217,26.004,24.183,7.743,8.217,19.685,7.134,25.19,17.942,20.984,1.6,15.74,8.217,2.988,16.494,16.994,7.304,11.582,25.37,22.018,3.595,16.126,16.156,8.217,24.269,8.217,16.444,11.199,16.601,8.217,12.586,7.197,14.289,37.433,22.864,21.407,13.442,8.217,8.217,930.112,20.481,16.177,8.217,6.573,10.988,14.686,7.002,4.497,8.472,12.586,5.076,3.563,8.217,2.161,34.021,4.497,20.838,18.709,23.959,33.271,20.221,13.337,25.295,18.403,7.669,26.657,3.15,26.452,14.928,20.849,3.886,1.437,26.62,7.207,29.957,14.263,12.586,14.679,3.425,21.138,16.386,33.657,5.85,9.666,8.977,16.233,3.372,8.611,2.868,15.406,8.573,5.255,18.446,7.012,9.217,7.945,17.589,20.78,16.176,18.668,8.507,23.57,14.679,27.937,9.686,27.055,22.229,20.371,16.947,16.028,715.094,16.947,19.912,15.614,16.947,9.737,9.686,16.131,11.613,19.152,16.947,19.309,19.912,21.142,23.307,18.758,18.758,475.471,19.06,17.212,12.281,14.631,16.947,19.912,17.764,16.947,11.859,16.961,13.095,12.395,12.606,11.859,20.535,18.758,18.444,14.32,18.904,851.196,17.51,14.291,12.007,14.097,18.157,19.587,19.587,11.859,16.947,14.78,16.947,14.23,15.96,14.23,14.712,17.795,16.017,16.311,11.735,18.758,20.177,16.947,19.104,9.737,16.651,14.825,12.395,16.916,12.188,16.035,16.996,19.152,15.088,17.212,16.81,16.947,12.58,25.219,16.426,16.947,9.737,14.664,16.049,13.941,19.338,20.014,14.505,16.947,20.177,12.117,15.849,16.947,475.471,16.947,475.471,14.787,16.947,12.395,14.589,17.472,26.243,14.436,12.395,25.043,16.148,17.472,20.52,11.644,16.947,18.784,15.006,15.621,12.568,22.887,18.915,14.679,13.005,9.737,9.737,17.605,14.679,19.718,16.947,15.109,25.395,9.737,16.017,18.284,16.947,18.68,14.631,15.739,17.554,14.679,13.817,16.947,18.367,14.9,27.072,26.129,43.185,97.47,26.899,25.872,25.577,32.296,22.618,27.623,28.799,22.774,37.073,29.371,27.896,34.921,24.238,32.192,27.072,26.588,27.072,27.52,27.735,29.801,50.927,27.889,26.693,37.774,27.766,29.21,26.899,30.52,24.695,28.709,26.71,31.715,25.593,26.672,29.238,910.633,25.362,27.072,27.813,23.014,29.486,27.945,30.393,23.241,41.936,29.693,885.138,32.454,27.22
4.94,15.363,6.75,11.969,4.721,0,8.523,21.535,30.248,18.193,2.515,2.471,17.338,10.781,9.594,22.152,21.846,4.617,21.391,5.067,13.164,4.508,37.111,15.651,4.78,23.089,4.78,4.78,4.306,4.231,5.544,10.375,1.941,17.249,10.852,4.299,11.602,5.076,20.76,14.635,5.944,6.961,19.162,4.78,4.78,22.567,20.746,4.305,4.78,16.247,3.658,21.752,14.505,17.546,2.913,12.302,4.78,2.515,13.057,13.557,3.867,14.675,21.933,18.581,1.176,12.689,12.719,4.78,20.831,4.78,13.006,8.447,13.164,4.78,9.148,3.72,10.852,33.996,19.426,17.97,10.005,4.78,4.78,933.206,17.044,12.74,4.78,3.136,7.551,11.248,3.564,7.59,5.035,9.148,1.639,2.799,4.78,2.807,37.115,7.59,17.401,15.272,20.522,29.834,16.784,9.9,21.858,14.966,4.231,23.219,3.813,23.014,11.49,17.411,2.843,4.524,23.183,3.769,26.52,10.826,9.148,11.046,4.205,17.7,12.948,30.22,2.413,6.228,5.54,12.795,6.466,5.859,5.956,11.969,4.94,2.396,15.009,3.575,5.78,4.508,14.152,17.342,12.738,15.231,5.07,19.937,11.046,24.304,6.249,23.422,18.792,16.934,13.314,12.591,712.342,13.314,16.474,12.177,13.314,6.3,6.249,12.499,8.176,15.714,13.314,15.677,16.474,17.705,19.87,15.125,15.125,472.719,15.427,13.579,8.648,11.194,13.314,16.474,14.131,13.314,8.422,13.524,9.658,8.958,8.974,8.227,17.098,15.125,14.811,10.688,15.272,848.444,13.878,10.854,8.374,10.464,14.524,15.955,15.955,8.422,13.314,11.343,13.314,10.597,12.328,10.597,11.079,14.162,12.384,12.874,8.298,15.125,16.74,13.314,15.472,6.3,13.019,11.192,8.958,13.283,8.555,12.402,13.363,15.714,11.455,13.579,13.178,13.314,8.947,21.781,12.793,13.314,6.3,11.226,12.612,10.309,15.706,16.577,11.068,13.314,16.74,8.679,12.216,13.314,472.719,13.314,472.719,11.35,13.314,8.958,11.151,14.034,22.806,10.803,8.958,21.606,12.516,14.034,17.082,8.207,13.314,15.346,11.373,11.988,8.936,19.45,15.282,11.046,9.372,6.3,6.3,13.972,11.046,16.281,13.314,11.476,21.957,6.3,12.384,14.651,13.314,15.047,11.194,12.106,13.921,11.046,10.38,13.314,14.735,11.267,23.635,22.692,39.552,93.837,23.462,22.435,21.944,28.858,18.986,24.186,25.362,19.142,33.636,25.933,24.459,31.483,20.606,28.755,23.635,23.15,23.635,24.083,24.298,26.364,48.175,24.452,23.256,34.337,24.329,25.773,23.462,26.887,21.062,25.272,23.273,28.278,22.156,23.235,25.8,907.882,21.925,23.635,24.376,19.577,26.049,24.507,26.956,19.608,38.498,26.255,882.386,29.017,23.783
11.535,9.628,9.263,6.234,11.373,7.199,0,14.903,23.615,11.56,9.166,5.399,10.586,4.157,7.439,15.519,15.213,11.269,14.758,7.216,8.128,4.324,30.479,8.9,3.812,16.456,3.812,3.812,5.554,7.151,9.428,6.929,7.14,11.515,4.1,10.951,20.393,4.657,17.359,9.874,2.765,13.606,12.529,3.812,3.812,15.934,14.113,4.105,3.812,10.513,6.21,15.12,7.872,9.995,9.565,4.014,3.812,9.166,7.323,6.924,5.269,20.121,16.198,11.948,6.642,6.955,5.967,3.812,14.199,3.812,7.272,3.38,8.128,3.812,4.128,7.19,4.1,27.364,12.794,13.553,2.803,3.812,3.812,938.652,11.309,7.005,3.812,5.692,1.648,2.498,4.736,13.485,7.954,4.128,8.17,7.215,3.812,9.459,42.561,13.485,10.768,9.537,13.89,23.202,11.324,1.361,16.123,9.231,7.151,16.587,10.441,17.28,4.867,10.779,9.47,10.511,16.55,3.765,19.887,3.479,4.128,13.975,8.276,11.068,6.197,23.587,5.908,8.337,8.459,3.778,12.373,1.708,9.74,6.234,11.535,9.601,8.376,4.899,8.699,4.324,8.417,11.031,7.004,7.68,4.592,19.193,13.975,28.412,14.882,22.434,13.057,11.199,13.918,15.51,707.544,13.918,20.541,19.13,13.918,8.125,14.882,14.828,11.095,19.918,13.918,16.034,20.541,11.971,14.136,17.436,17.436,467.921,14.632,14.183,15.243,18.339,13.918,20.541,16.657,13.918,11.341,19.695,18.182,15.432,15.569,17.017,21.572,17.436,15.91,14.607,16.371,843.646,16.917,13.773,17.165,15.849,15.624,22.55,22.55,11.341,13.918,14.262,13.918,19.388,21.118,19.388,19.87,17.397,13.103,19.888,11.217,17.436,20.899,13.918,17.176,8.125,14.837,13.748,15.432,12.328,17.346,21.193,21.077,19.918,20.246,14.183,14.277,13.918,17.738,16.047,10.826,13.918,8.125,17.86,15.531,15.057,15.634,10.843,17.965,13.918,20.899,11.599,16.965,13.918,467.921,13.918,467.921,18.354,13.918,15.432,17.998,20.219,17.071,15.552,15.432,15.872,17.264,20.219,11.348,11.126,13.918,19.062,12.965,14.511,13.732,13.716,17.508,13.975,18.163,8.125,8.125,17.207,13.975,10.546,13.918,16.225,16.223,8.125,13.103,16.561,13.918,21.642,18.339,20.897,17.155,13.975,18.161,13.918,17.664,16.016,17.901,19.483,37.658,100.432,17.728,16.701,21.212,22.226,17.607,18.452,19.627,17.494,27.902,20.199,18.724,24.851,19.861,22.122,17.901,17.416,17.901,18.349,18.564,19.731,43.377,18.718,17.522,28.603,18.595,19.14,17.728,26.156,20.33,18.64,17.539,22.543,15.523,16.602,19.168,903.083,16.19,17.901,17.743,13.843,20.315,18.773,20.323,17.813,31.866,20.521,877.588,22.385,18.049
22.035,7.28,22.276,8.941,24.348,20.169,15.665,0,5.527,4.739,20.892,20.003,3.629,12.111,19.858,1.791,1.22,24.244,2.209,15.785,8.221,16.097,17.403,5.316,18.415,1.982,18.415,18.415,16.242,20.359,22.441,16.788,20.111,6.059,10.634,23.927,24.126,17.633,3.609,11.457,17.368,26.619,2.578,18.415,18.415,1.522,2.817,16.501,18.415,7.511,17.69,0.645,9.455,14.34,22.541,10.023,18.415,20.892,8.175,8.821,16.64,33.134,4.305,4.605,19.613,8.181,8.202,18.415,0.803,18.415,11.005,12.302,8.221,18.415,15.529,21.238,10.634,14.288,2.32,2.904,10.784,18.415,18.415,970.028,6.96,10.055,18.415,16.981,13.449,11.288,17.034,26.498,19.925,15.529,21.146,20.185,18.415,22.435,55.574,26.498,5.706,8.476,5.163,10.126,7.639,14.346,4.3,7.224,20.359,2.174,23.417,23.618,10.382,5.716,22.446,23.524,2.21,18.821,5.413,10.847,15.529,17.708,21.289,5.375,7.932,5.186,21.919,17.044,19.458,10.794,25.386,17.041,22.753,8.941,22.035,22.577,9.96,17.87,20.084,16.097,10.984,5.073,8.23,12.025,15.529,22.926,17.708,31.611,18.614,33.879,16.79,14.932,17.65,23.986,704.917,17.65,24.274,22.863,17.65,17.295,18.614,18.561,21.056,23.65,17.65,19.767,24.274,15.704,17.869,21.169,21.169,464.796,18.365,17.915,21.786,22.072,17.65,24.274,20.39,17.65,21.302,23.428,21.915,22.271,21.782,20.75,25.305,21.169,19.643,18.34,20.104,841.019,20.65,23.64,20.898,19.582,19.356,25.468,25.468,21.302,17.65,24.692,17.65,23.121,24.851,23.121,23.603,21.13,16.835,23.621,19.691,21.169,24.631,17.65,20.909,17.295,18.569,17.481,22.271,16.061,21.079,24.926,24.81,23.65,23.979,17.915,18.01,17.65,21.471,14.353,14.559,17.65,17.295,21.593,25.492,18.79,19.367,14.575,21.698,17.65,24.631,19.844,20.697,17.65,464.796,17.65,464.796,22.086,17.65,22.271,21.731,23.951,20.804,19.284,22.271,15.025,20.997,23.951,15.081,21.087,17.65,22.794,16.698,18.244,17.464,17.449,21.241,17.708,21.896,17.295,17.295,20.939,17.708,14.279,17.65,19.957,14.461,17.295,16.835,20.294,17.65,25.866,22.072,24.63,20.888,17.708,21.894,17.65,21.397,19.749,22.748,5.009,37.866,108.061,21.46,14.214,27.138,9.15,21.34,22.188,11.42,21.226,14.468,10.752,12.367,11.775,23.594,9.047,22.748,13.149,22.748,12.15,23.238,5.257,19.807,12.568,23.671,11.858,23.404,4.666,21.46,29.354,26.257,4.165,23.421,8.166,1.111,2.19,4.693,900.457,19.923,22.748,4.667,17.576,10.394,21.823,7.248,25.468,12.753,10.826,874.961,9.309,23.187
30.348,11.116,38.477,25.819,36.607,36.371,20.79,5.848,0,10.008,34.401,28.797,9.105,17.236,36.06,4.552,7.458,36.503,6.033,26.876,20.625,26.638,21.738,10.585,26.635,5.709,26.635,26.635,27.334,28.672,38.642,23.094,33.827,10.225,26.839,36.185,40.189,33.834,6.388,17.71,27.321,42.82,7.847,26.635,26.635,4.772,6.532,27.041,26.635,10.822,29.877,5.881,20.253,16.386,34.799,24.992,26.635,34.401,13.445,14.09,27.732,49.335,5.404,9.875,35.815,21.12,13.471,26.635,5.936,26.635,19.238,21.844,20.625,26.635,21.835,29.551,26.839,18.623,7.59,8.909,18.861,26.635,26.635,966.262,10.13,24.754,26.635,28.072,29.65,19.752,27.574,42.699,28.238,21.835,34.269,36.387,26.635,34.693,71.775,42.699,10.896,11.857,7.974,0.299,12.908,19.47,5.58,12.099,28.672,4.104,35.349,14.104,16.831,10.906,34.378,36.41,3.619,27.326,2.488,27.063,21.835,28.948,37.49,10.644,13.202,0.685,31.043,25.357,27.771,24.978,38.352,28.16,38.955,25.819,30.348,34.509,13.098,34.071,28.396,26.638,19.152,10.34,21.169,17.766,26.069,24.047,28.948,22.096,26.927,24.365,25.849,20.127,26.489,29.269,708.014,26.489,27.05,28.668,26.489,25.608,26.927,29.014,29.369,27.786,26.489,25.686,27.05,27.163,25.005,27.426,27.426,469.131,25.842,27.09,30.099,31.17,26.489,27.05,29.01,26.489,29.615,28.851,30.227,30.584,30.095,29.063,26.605,27.426,28.022,29.09,26.728,844.116,29.27,30.929,29.211,29.301,27.736,39.042,39.042,29.615,26.489,31.141,26.489,31.434,39.696,31.434,31.916,29.75,27.206,29.552,28.004,27.426,27.578,26.489,27.134,25.608,28.3,25.794,30.584,24.374,29.392,39.233,39.368,27.786,31.575,27.09,27.74,26.489,29.784,13.269,28.139,26.489,25.608,30.455,28.943,27.103,25.286,20.7,30.611,26.489,27.578,28.157,30.328,26.489,469.131,26.489,469.131,30.383,26.489,30.584,30.862,28.875,19.042,27.597,30.584,13.941,30.03,28.875,20.524,29.4,26.489,26.93,27.973,28.446,25.777,25.261,25.376,28.948,30.209,25.608,25.608,29.559,28.948,20.889,26.489,28.27,13.377,25.608,27.206,28.914,26.489,38.135,31.17,40.34,29.508,28.948,30.207,26.489,26.856,29.942,13.234,4.656,28.351,104.294,25.596,13.13,17.624,13.485,24.22,12.674,10.784,24.375,13.358,10.05,11.283,16.11,24.715,7.88,13.234,12.474,13.234,11.066,13.723,3.869,24.142,11.173,14.157,14.059,13.89,2.769,25.596,19.84,16.742,3.267,13.907,10.743,5.145,4.082,2.901,903.553,14.998,13.234,7.479,15.072,9.784,12.309,11.582,15.954,9.275,10.558,878.058,13.644,13.672
